Producing messages to topic 'device_topic'...
Sent: {'timestamp': 1757315458.5254443, 'temperature': 29.88, 'status': 'warning'}
Sent: {'timestamp': 1757317643.9700747, 'temperature': 29.9, 'status': 'ok'}
Sent: {'timestamp': 1757317644.303368, 'temperature': 23.14, 'status': 'error'}
Sent: {'timestamp': 1757317644.637279, 'temperature': 29.69, 'status': 'error'}
Sent: {'timestamp': 1757317644.9703512, 'temperature': 20.87, 'status': 'error'}
Sent: {'timestamp': 1757317645.3041513, 'temperature': 24.82, 'status': 'error'}
Sent: {'timestamp': 1757317645.6382623, 'temperature': 26.86, 'status': 'warning'}
Sent: {'timestamp': 1757317645.971524, 'temperature': 28.37, 'status': 'ok'}
Sent: {'timestamp': 1757317646.3034472, 'temperature': 28.88, 'status': 'ok'}
Sent: {'timestamp': 1757317646.6353457, 'temperature': 26.22, 'status': 'ok'}
Sent: {'timestamp': 1757317646.9675014, 'temperature': 22.45, 'status': 'error'}
Sent: {'timestamp': 1757317647.2997298, 'temperature': 28.87, 'status': 'error'}
Sent: {'timestamp': 1757317647.6316366, 'temperature': 21.08, 'status': 'error'}
Sent: {'timestamp': 1757317647.9642408, 'temperature': 24.57, 'status': 'error'}
Sent: {'timestamp': 1757317648.2978408, 'temperature': 28.82, 'status': 'error'}
Sent: {'timestamp': 1757317648.6317449, 'temperature': 20.66, 'status': 'warning'}
Sent: {'timestamp': 1757317648.9660356, 'temperature': 20.14, 'status': 'error'}
Sent: {'timestamp': 1757317649.2982187, 'temperature': 27.07, 'status': 'ok'}
Sent: {'timestamp': 1757317649.6301534, 'temperature': 28.31, 'status': 'ok'}
Sent: {'timestamp': 1757317649.961381, 'temperature': 24.36, 'status': 'error'}
Sent: {'timestamp': 1757317650.2938786, 'temperature': 24.76, 'status': 'error'}
Sent: {'timestamp': 1757317650.6265225, 'temperature': 26.17, 'status': 'ok'}
Sent: {'timestamp': 1757317650.959173, 'temperature': 29.85, 'status': 'error'}
Sent: {'timestamp': 1757317651.2920403, 'temperature': 23.42, 'status': 'warning'}
Sent: {'timestamp': 1757317651.6249595, 'temperature': 24.9, 'status': 'ok'}
Sent: {'timestamp': 1757317651.957653, 'temperature': 20.44, 'status': 'error'}
Sent: {'timestamp': 1757317652.2904212, 'temperature': 25.21, 'status': 'error'}
Sent: {'timestamp': 1757317652.6245918, 'temperature': 20.66, 'status': 'warning'}
Sent: {'timestamp': 1757317652.957841, 'temperature': 27.21, 'status': 'warning'}
Sent: {'timestamp': 1757317653.2910662, 'temperature': 23.59, 'status': 'error'}
Sent: {'timestamp': 1757317653.6249924, 'temperature': 24.61, 'status': 'warning'}
Sent: {'timestamp': 1757317653.9581676, 'temperature': 22.43, 'status': 'warning'}
Sent: {'timestamp': 1757317654.2916052, 'temperature': 23.9, 'status': 'ok'}
Sent: {'timestamp': 1757317654.6259778, 'temperature': 20.79, 'status': 'error'}
Sent: {'timestamp': 1757317654.9642153, 'temperature': 24.26, 'status': 'warning'}
Sent: {'timestamp': 1757317655.2979565, 'temperature': 22.77, 'status': 'warning'}
Sent: {'timestamp': 1757317655.6315937, 'temperature': 22.94, 'status': 'warning'}
Sent: {'timestamp': 1757317655.9656208, 'temperature': 23.16, 'status': 'warning'}
Sent: {'timestamp': 1757317656.299513, 'temperature': 21.33, 'status': 'error'}
Sent: {'timestamp': 1757317656.6330574, 'temperature': 27.88, 'status': 'warning'}
Sent: {'timestamp': 1757317656.9674044, 'temperature': 23.82, 'status': 'warning'}
Sent: {'timestamp': 1757317657.301671, 'temperature': 22.25, 'status': 'error'}
Sent: {'timestamp': 1757317657.6358714, 'temperature': 26.89, 'status': 'error'}
Sent: {'timestamp': 1757317657.9690304, 'temperature': 28.73, 'status': 'error'}
Sent: {'timestamp': 1757317658.3028605, 'temperature': 20.21, 'status': 'error'}
Sent: {'timestamp': 1757317658.6364393, 'temperature': 27.84, 'status': 'ok'}
Sent: {'timestamp': 1757317658.9703965, 'temperature': 27.8, 'status': 'error'}
Sent: {'timestamp': 1757317659.3039567, 'temperature': 26.5, 'status': 'error'}
Sent: {'timestamp': 1757317659.636486, 'temperature': 24.66, 'status': 'ok'}
Sent: {'timestamp': 1757317659.9696195, 'temperature': 21.38, 'status': 'warning'}
Sent: {'timestamp': 1757317660.3028836, 'temperature': 23.18, 'status': 'warning'}
Sent: {'timestamp': 1757317660.6358433, 'temperature': 25.53, 'status': 'ok'}
Sent: {'timestamp': 1757317660.9704008, 'temperature': 26.16, 'status': 'ok'}
Sent: {'timestamp': 1757317661.3043501, 'temperature': 28.3, 'status': 'ok'}
Sent: {'timestamp': 1757317661.6382916, 'temperature': 28.64, 'status': 'ok'}
Sent: {'timestamp': 1757317661.9714649, 'temperature': 21.12, 'status': 'error'}
Sent: {'timestamp': 1757317662.305159, 'temperature': 26.74, 'status': 'warning'}
Sent: {'timestamp': 1757317662.6432974, 'temperature': 23.62, 'status': 'warning'}
Sent: {'timestamp': 1757317662.9769459, 'temperature': 27.69, 'status': 'warning'}
Sent: {'timestamp': 1757317663.3108287, 'temperature': 22.11, 'status': 'warning'}
Sent: {'timestamp': 1757317663.6450195, 'temperature': 24.33, 'status': 'error'}
Sent: {'timestamp': 1757317663.9792583, 'temperature': 27.57, 'status': 'ok'}
Sent: {'timestamp': 1757317664.3132741, 'temperature': 28.02, 'status': 'error'}
Sent: {'timestamp': 1757317664.6471448, 'temperature': 20.19, 'status': 'ok'}
Sent: {'timestamp': 1757317664.9812002, 'temperature': 21.19, 'status': 'error'}
Sent: {'timestamp': 1757317665.3147562, 'temperature': 21.78, 'status': 'error'}
Sent: {'timestamp': 1757317665.6496162, 'temperature': 23.25, 'status': 'ok'}
Sent: {'timestamp': 1757317665.98419, 'temperature': 27.34, 'status': 'warning'}
Sent: {'timestamp': 1757317666.3160205, 'temperature': 22.56, 'status': 'ok'}
Sent: {'timestamp': 1757317666.6477349, 'temperature': 21.58, 'status': 'warning'}
Sent: {'timestamp': 1757317666.9800162, 'temperature': 20.95, 'status': 'error'}
Sent: {'timestamp': 1757317667.3126428, 'temperature': 24.52, 'status': 'ok'}
Sent: {'timestamp': 1757317667.6460588, 'temperature': 20.41, 'status': 'warning'}
Sent: {'timestamp': 1757317667.9794683, 'temperature': 22.99, 'status': 'warning'}
Sent: {'timestamp': 1757317668.313515, 'temperature': 20.51, 'status': 'warning'}
Sent: {'timestamp': 1757317668.6478035, 'temperature': 25.24, 'status': 'warning'}
Sent: {'timestamp': 1757317668.981338, 'temperature': 20.59, 'status': 'ok'}
Sent: {'timestamp': 1757317669.3130856, 'temperature': 26.77, 'status': 'ok'}
Sent: {'timestamp': 1757317669.645657, 'temperature': 28.69, 'status': 'warning'}
Sent: {'timestamp': 1757317669.9783437, 'temperature': 28.26, 'status': 'warning'}
Sent: {'timestamp': 1757317670.311512, 'temperature': 29.14, 'status': 'warning'}
Sent: {'timestamp': 1757317670.6458085, 'temperature': 29.36, 'status': 'error'}
Sent: {'timestamp': 1757317670.9793582, 'temperature': 21.98, 'status': 'error'}
Sent: {'timestamp': 1757317671.3131752, 'temperature': 24.91, 'status': 'ok'}
Sent: {'timestamp': 1757317671.6480083, 'temperature': 23.01, 'status': 'ok'}
Sent: {'timestamp': 1757317671.9821866, 'temperature': 28.94, 'status': 'error'}
Sent: {'timestamp': 1757317674.2005148, 'temperature': 22.58, 'status': 'ok'}
Sent: {'timestamp': 1757317674.534586, 'temperature': 27.67, 'status': 'error'}
Sent: {'timestamp': 1757317674.8686695, 'temperature': 27.12, 'status': 'ok'}
Sent: {'timestamp': 1757317675.2025623, 'temperature': 23.38, 'status': 'warning'}
Sent: {'timestamp': 1757317675.5362487, 'temperature': 21.58, 'status': 'ok'}
Sent: {'timestamp': 1757317675.8682227, 'temperature': 21.08, 'status': 'error'}
Sent: {'timestamp': 1757317676.2015548, 'temperature': 28.64, 'status': 'warning'}
Sent: {'timestamp': 1757317676.535198, 'temperature': 20.26, 'status': 'error'}
Sent: {'timestamp': 1757317676.8667657, 'temperature': 23.94, 'status': 'error'}
Sent: {'timestamp': 1757317677.199891, 'temperature': 21.27, 'status': 'ok'}
Sent: {'timestamp': 1757317677.5332136, 'temperature': 22.19, 'status': 'ok'}
Sent: {'timestamp': 1757317677.8664348, 'temperature': 28.59, 'status': 'warning'}
Sent: {'timestamp': 1757317678.1996007, 'temperature': 29.72, 'status': 'ok'}
Sent: {'timestamp': 1757317678.5309045, 'temperature': 29.62, 'status': 'warning'}
Sent: {'timestamp': 1757317678.8634217, 'temperature': 25.99, 'status': 'ok'}
Sent: {'timestamp': 1757317679.1956608, 'temperature': 23.93, 'status': 'ok'}
Sent: {'timestamp': 1757317679.5269144, 'temperature': 21.6, 'status': 'warning'}
Sent: {'timestamp': 1757317679.8594131, 'temperature': 29.43, 'status': 'ok'}
Sent: {'timestamp': 1757317680.1907983, 'temperature': 22.27, 'status': 'error'}
Sent: {'timestamp': 1757317680.5221596, 'temperature': 24.77, 'status': 'error'}
Sent: {'timestamp': 1757317680.8535213, 'temperature': 23.97, 'status': 'warning'}
Sent: {'timestamp': 1757317681.1850402, 'temperature': 25.07, 'status': 'warning'}
Sent: {'timestamp': 1757317681.5167181, 'temperature': 27.9, 'status': 'error'}
Sent: {'timestamp': 1757317681.8482482, 'temperature': 22.66, 'status': 'ok'}
Sent: {'timestamp': 1757317682.1810212, 'temperature': 22.58, 'status': 'error'}
Sent: {'timestamp': 1757317682.5136738, 'temperature': 22.24, 'status': 'ok'}
Sent: {'timestamp': 1757317682.8466148, 'temperature': 25.86, 'status': 'ok'}
Sent: {'timestamp': 1757317683.1778474, 'temperature': 21.08, 'status': 'warning'}
Sent: {'timestamp': 1757317683.5090601, 'temperature': 20.92, 'status': 'warning'}
Sent: {'timestamp': 1757317683.840307, 'temperature': 28.19, 'status': 'warning'}
Sent: {'timestamp': 1757317684.1715672, 'temperature': 29.12, 'status': 'warning'}
Sent: {'timestamp': 1757317684.5039463, 'temperature': 23.51, 'status': 'warning'}
Sent: {'timestamp': 1757317684.8353548, 'temperature': 29.79, 'status': 'error'}
Sent: {'timestamp': 1757317685.1670773, 'temperature': 21.21, 'status': 'ok'}
Sent: {'timestamp': 1757317685.4999027, 'temperature': 24.9, 'status': 'error'}
Sent: {'timestamp': 1757317685.8327057, 'temperature': 27.36, 'status': 'ok'}
Sent: {'timestamp': 1757317686.167534, 'temperature': 26.58, 'status': 'error'}
Sent: {'timestamp': 1757317686.499905, 'temperature': 28.64, 'status': 'warning'}
Sent: {'timestamp': 1757317686.8323061, 'temperature': 27.13, 'status': 'warning'}
Sent: {'timestamp': 1757317687.1647491, 'temperature': 21.86, 'status': 'ok'}
Sent: {'timestamp': 1757317687.4973514, 'temperature': 25.56, 'status': 'error'}
Sent: {'timestamp': 1757317687.8298247, 'temperature': 29.75, 'status': 'error'}
Sent: {'timestamp': 1757317688.1642532, 'temperature': 27.54, 'status': 'error'}
Sent: {'timestamp': 1757317688.4989285, 'temperature': 29.52, 'status': 'ok'}
Sent: {'timestamp': 1757317688.832295, 'temperature': 28.35, 'status': 'ok'}
Sent: {'timestamp': 1757317689.1635947, 'temperature': 28.26, 'status': 'ok'}
Sent: {'timestamp': 1757317689.4960034, 'temperature': 28.05, 'status': 'error'}
Sent: {'timestamp': 1757317689.8286922, 'temperature': 29.53, 'status': 'warning'}
Sent: {'timestamp': 1757317690.1611004, 'temperature': 28.7, 'status': 'error'}
Sent: {'timestamp': 1757317690.4924552, 'temperature': 24.53, 'status': 'error'}
Sent: {'timestamp': 1757317690.8236628, 'temperature': 23.61, 'status': 'error'}
Sent: {'timestamp': 1757317691.1561615, 'temperature': 27.57, 'status': 'warning'}
Sent: {'timestamp': 1757317691.4886925, 'temperature': 26.56, 'status': 'error'}
Sent: {'timestamp': 1757317691.8211565, 'temperature': 23.17, 'status': 'error'}
Sent: {'timestamp': 1757317692.1536753, 'temperature': 29.64, 'status': 'error'}
Sent: {'timestamp': 1757317692.4852633, 'temperature': 22.0, 'status': 'warning'}
Sent: {'timestamp': 1757317692.8180296, 'temperature': 29.07, 'status': 'warning'}
Sent: {'timestamp': 1757317693.1496708, 'temperature': 26.87, 'status': 'warning'}
Sent: {'timestamp': 1757317693.4811451, 'temperature': 29.46, 'status': 'ok'}
Sent: {'timestamp': 1757317693.813935, 'temperature': 29.09, 'status': 'error'}
Sent: {'timestamp': 1757317694.145451, 'temperature': 29.47, 'status': 'warning'}
Sent: {'timestamp': 1757317694.4771392, 'temperature': 29.08, 'status': 'warning'}
Sent: {'timestamp': 1757317694.809075, 'temperature': 26.49, 'status': 'error'}
Sent: {'timestamp': 1757317695.1405602, 'temperature': 21.97, 'status': 'error'}
Sent: {'timestamp': 1757317695.4728448, 'temperature': 21.66, 'status': 'ok'}
Sent: {'timestamp': 1757317695.8042626, 'temperature': 29.59, 'status': 'error'}
Sent: {'timestamp': 1757317696.136613, 'temperature': 25.14, 'status': 'ok'}
Sent: {'timestamp': 1757317696.4691105, 'temperature': 29.62, 'status': 'ok'}
Sent: {'timestamp': 1757317696.801739, 'temperature': 24.68, 'status': 'warning'}
Sent: {'timestamp': 1757317697.1346753, 'temperature': 29.9, 'status': 'error'}
Sent: {'timestamp': 1757317697.4681835, 'temperature': 29.64, 'status': 'error'}
Sent: {'timestamp': 1757317697.800792, 'temperature': 23.34, 'status': 'error'}
Sent: {'timestamp': 1757317698.134169, 'temperature': 29.95, 'status': 'ok'}
Sent: {'timestamp': 1757317698.4667714, 'temperature': 28.64, 'status': 'error'}
Sent: {'timestamp': 1757317698.7992425, 'temperature': 26.6, 'status': 'error'}
Sent: {'timestamp': 1757317699.1320524, 'temperature': 27.19, 'status': 'error'}
Sent: {'timestamp': 1757317699.4663112, 'temperature': 24.54, 'status': 'warning'}
Sent: {'timestamp': 1757317699.7994952, 'temperature': 24.4, 'status': 'warning'}
Sent: {'timestamp': 1757317700.1337318, 'temperature': 29.27, 'status': 'error'}
Sent: {'timestamp': 1757317700.467498, 'temperature': 26.48, 'status': 'warning'}
Sent: {'timestamp': 1757317700.7988737, 'temperature': 25.65, 'status': 'warning'}
Sent: {'timestamp': 1757317701.1318052, 'temperature': 21.48, 'status': 'error'}
Sent: {'timestamp': 1757317701.4649603, 'temperature': 27.2, 'status': 'error'}
Sent: {'timestamp': 1757317701.798217, 'temperature': 25.41, 'status': 'ok'}
Sent: {'timestamp': 1757317702.1308913, 'temperature': 29.65, 'status': 'ok'}
Sent: {'timestamp': 1757317702.4637742, 'temperature': 23.46, 'status': 'warning'}
Sent: {'timestamp': 1757317702.7975774, 'temperature': 27.86, 'status': 'error'}
Sent: {'timestamp': 1757317703.1302984, 'temperature': 27.65, 'status': 'warning'}
Sent: {'timestamp': 1757317703.461653, 'temperature': 23.51, 'status': 'ok'}
Sent: {'timestamp': 1757317703.7941408, 'temperature': 25.03, 'status': 'warning'}
Sent: {'timestamp': 1757317704.1265779, 'temperature': 28.32, 'status': 'warning'}
Sent: {'timestamp': 1757317704.459208, 'temperature': 26.47, 'status': 'ok'}
Sent: {'timestamp': 1757317704.7911568, 'temperature': 27.76, 'status': 'warning'}
Sent: {'timestamp': 1757317705.1229215, 'temperature': 21.15, 'status': 'warning'}
Sent: {'timestamp': 1757317705.4546707, 'temperature': 23.35, 'status': 'error'}
Sent: {'timestamp': 1757317705.7871196, 'temperature': 21.09, 'status': 'warning'}
Sent: {'timestamp': 1757317706.1191757, 'temperature': 22.08, 'status': 'warning'}
Sent: {'timestamp': 1757317708.2969244, 'temperature': 22.96, 'status': 'error'}
Sent: {'timestamp': 1757317708.6292784, 'temperature': 23.91, 'status': 'error'}
Sent: {'timestamp': 1757317708.9606333, 'temperature': 29.69, 'status': 'error'}
Sent: {'timestamp': 1757317709.293512, 'temperature': 27.79, 'status': 'error'}
Sent: {'timestamp': 1757317709.6252186, 'temperature': 20.59, 'status': 'error'}
Sent: {'timestamp': 1757317709.957982, 'temperature': 28.23, 'status': 'warning'}
Sent: {'timestamp': 1757317710.2896018, 'temperature': 23.12, 'status': 'ok'}
Sent: {'timestamp': 1757317710.621447, 'temperature': 25.26, 'status': 'error'}
Sent: {'timestamp': 1757317710.954122, 'temperature': 28.0, 'status': 'ok'}
Sent: {'timestamp': 1757317711.287428, 'temperature': 28.19, 'status': 'error'}
Sent: {'timestamp': 1757317711.621863, 'temperature': 22.17, 'status': 'error'}
Sent: {'timestamp': 1757317711.956083, 'temperature': 20.25, 'status': 'ok'}
Sent: {'timestamp': 1757317712.2897813, 'temperature': 20.96, 'status': 'warning'}
Sent: {'timestamp': 1757317712.6232145, 'temperature': 28.55, 'status': 'ok'}
Sent: {'timestamp': 1757317712.9563165, 'temperature': 20.99, 'status': 'warning'}
Sent: {'timestamp': 1757317713.2898037, 'temperature': 26.25, 'status': 'ok'}
Sent: {'timestamp': 1757317713.6234539, 'temperature': 25.46, 'status': 'warning'}
Sent: {'timestamp': 1757317713.955956, 'temperature': 24.13, 'status': 'warning'}
Sent: {'timestamp': 1757317714.2884066, 'temperature': 29.18, 'status': 'ok'}
Sent: {'timestamp': 1757317714.622205, 'temperature': 23.73, 'status': 'warning'}
Sent: {'timestamp': 1757317714.955699, 'temperature': 27.31, 'status': 'warning'}
Sent: {'timestamp': 1757317715.2892435, 'temperature': 20.59, 'status': 'error'}
Sent: {'timestamp': 1757317715.6210783, 'temperature': 29.74, 'status': 'warning'}
Sent: {'timestamp': 1757317715.952383, 'temperature': 22.23, 'status': 'warning'}
Sent: {'timestamp': 1757317716.283851, 'temperature': 23.7, 'status': 'warning'}
Sent: {'timestamp': 1757317716.6151543, 'temperature': 20.96, 'status': 'error'}
Sent: {'timestamp': 1757317716.9465835, 'temperature': 25.56, 'status': 'ok'}
Sent: {'timestamp': 1757317717.2779162, 'temperature': 28.75, 'status': 'error'}
Sent: {'timestamp': 1757317717.6093407, 'temperature': 29.99, 'status': 'ok'}
Sent: {'timestamp': 1757317717.9408696, 'temperature': 24.66, 'status': 'warning'}
Sent: {'timestamp': 1757317718.27402, 'temperature': 24.41, 'status': 'ok'}
Sent: {'timestamp': 1757317718.605433, 'temperature': 23.7, 'status': 'warning'}
Sent: {'timestamp': 1757317718.9376824, 'temperature': 22.02, 'status': 'error'}
Sent: {'timestamp': 1757317719.2691333, 'temperature': 21.47, 'status': 'error'}
Sent: {'timestamp': 1757317719.602105, 'temperature': 28.45, 'status': 'warning'}
Sent: {'timestamp': 1757317719.933419, 'temperature': 23.01, 'status': 'error'}
Sent: {'timestamp': 1757317720.2648082, 'temperature': 22.39, 'status': 'error'}
Sent: {'timestamp': 1757317720.5978255, 'temperature': 24.57, 'status': 'error'}
Sent: {'timestamp': 1757317720.9301622, 'temperature': 25.41, 'status': 'ok'}
Sent: {'timestamp': 1757317721.262908, 'temperature': 27.54, 'status': 'ok'}
Sent: {'timestamp': 1757317721.5951998, 'temperature': 26.27, 'status': 'ok'}
Sent: {'timestamp': 1757317721.9281163, 'temperature': 21.94, 'status': 'ok'}
Sent: {'timestamp': 1757317722.2597227, 'temperature': 20.18, 'status': 'warning'}
Sent: {'timestamp': 1757317722.5915856, 'temperature': 28.11, 'status': 'warning'}
Sent: {'timestamp': 1757317722.9229975, 'temperature': 29.19, 'status': 'error'}
Sent: {'timestamp': 1757317723.2559445, 'temperature': 26.48, 'status': 'error'}
Sent: {'timestamp': 1757317723.58842, 'temperature': 21.34, 'status': 'ok'}
Sent: {'timestamp': 1757317723.9200406, 'temperature': 23.95, 'status': 'ok'}
Sent: {'timestamp': 1757317724.25277, 'temperature': 24.62, 'status': 'error'}
Sent: {'timestamp': 1757317724.58556, 'temperature': 29.97, 'status': 'error'}
Sent: {'timestamp': 1757317724.916845, 'temperature': 23.8, 'status': 'warning'}
Sent: {'timestamp': 1757317725.2493644, 'temperature': 20.08, 'status': 'ok'}
Sent: {'timestamp': 1757317725.5810208, 'temperature': 28.21, 'status': 'warning'}
Sent: {'timestamp': 1757317725.9122653, 'temperature': 26.47, 'status': 'warning'}
Sent: {'timestamp': 1757317726.2437127, 'temperature': 27.83, 'status': 'ok'}
Sent: {'timestamp': 1757317726.5750313, 'temperature': 20.41, 'status': 'ok'}
Sent: {'timestamp': 1757317726.9067533, 'temperature': 24.51, 'status': 'warning'}
Sent: {'timestamp': 1757317727.2384036, 'temperature': 20.19, 'status': 'warning'}
Sent: {'timestamp': 1757317727.570612, 'temperature': 29.13, 'status': 'warning'}
Sent: {'timestamp': 1757317727.90355, 'temperature': 29.54, 'status': 'error'}
Sent: {'timestamp': 1757317728.234833, 'temperature': 28.37, 'status': 'warning'}
Sent: {'timestamp': 1757317728.5675938, 'temperature': 21.43, 'status': 'warning'}
Sent: {'timestamp': 1757317728.9006171, 'temperature': 20.3, 'status': 'error'}
Sent: {'timestamp': 1757317729.2330186, 'temperature': 22.9, 'status': 'error'}
Sent: {'timestamp': 1757317729.566151, 'temperature': 25.22, 'status': 'warning'}
Sent: {'timestamp': 1757317729.8985932, 'temperature': 26.65, 'status': 'ok'}
Sent: {'timestamp': 1757317730.2301316, 'temperature': 21.02, 'status': 'warning'}
Sent: {'timestamp': 1757317730.562847, 'temperature': 24.59, 'status': 'warning'}
Sent: {'timestamp': 1757317730.8955543, 'temperature': 21.14, 'status': 'error'}
Sent: {'timestamp': 1757317731.2281477, 'temperature': 23.5, 'status': 'ok'}
Sent: {'timestamp': 1757317731.5607088, 'temperature': 20.44, 'status': 'ok'}
Sent: {'timestamp': 1757317731.8930507, 'temperature': 27.68, 'status': 'warning'}
Sent: {'timestamp': 1757317732.225694, 'temperature': 28.53, 'status': 'error'}
Sent: {'timestamp': 1757317732.5570555, 'temperature': 29.4, 'status': 'ok'}
Sent: {'timestamp': 1757317732.8902795, 'temperature': 24.37, 'status': 'ok'}
Sent: {'timestamp': 1757317733.2232356, 'temperature': 23.8, 'status': 'ok'}
Sent: {'timestamp': 1757317733.5555599, 'temperature': 28.93, 'status': 'error'}
Sent: {'timestamp': 1757317733.8868654, 'temperature': 22.15, 'status': 'warning'}
Sent: {'timestamp': 1757317734.2192771, 'temperature': 22.05, 'status': 'warning'}
Sent: {'timestamp': 1757317734.5521688, 'temperature': 27.43, 'status': 'warning'}
Sent: {'timestamp': 1757317734.8851883, 'temperature': 20.55, 'status': 'warning'}
Sent: {'timestamp': 1757317735.2184153, 'temperature': 24.29, 'status': 'ok'}
Sent: {'timestamp': 1757317735.551553, 'temperature': 24.3, 'status': 'warning'}
Sent: {'timestamp': 1757317735.8848631, 'temperature': 27.88, 'status': 'error'}
Sent: {'timestamp': 1757317736.2175434, 'temperature': 21.04, 'status': 'warning'}
Sent: {'timestamp': 1757317736.5489457, 'temperature': 26.63, 'status': 'error'}
Sent: {'timestamp': 1757317736.8816843, 'temperature': 27.86, 'status': 'ok'}
Sent: {'timestamp': 1757317737.2153566, 'temperature': 29.56, 'status': 'error'}
Sent: {'timestamp': 1757317737.5469456, 'temperature': 29.3, 'status': 'warning'}
Sent: {'timestamp': 1757317737.878214, 'temperature': 22.29, 'status': 'ok'}
Sent: {'timestamp': 1757317738.2103844, 'temperature': 22.37, 'status': 'ok'}
Sent: {'timestamp': 1757317738.5440962, 'temperature': 25.49, 'status': 'ok'}
Sent: {'timestamp': 1757317738.877315, 'temperature': 29.74, 'status': 'warning'}
Sent: {'timestamp': 1757317739.2106893, 'temperature': 25.73, 'status': 'error'}
Sent: {'timestamp': 1757317739.544468, 'temperature': 26.88, 'status': 'error'}
Sent: {'timestamp': 1757317739.8779695, 'temperature': 25.81, 'status': 'ok'}
Sent: {'timestamp': 1757317740.2119288, 'temperature': 26.53, 'status': 'warning'}
Sent: {'timestamp': 1757317742.4178703, 'temperature': 23.69, 'status': 'ok'}
Sent: {'timestamp': 1757317742.751036, 'temperature': 27.23, 'status': 'ok'}
Sent: {'timestamp': 1757317743.0841973, 'temperature': 28.16, 'status': 'error'}
Sent: {'timestamp': 1757317743.419191, 'temperature': 27.5, 'status': 'warning'}
Sent: {'timestamp': 1757317743.7506015, 'temperature': 23.74, 'status': 'ok'}
Sent: {'timestamp': 1757317744.0831406, 'temperature': 23.69, 'status': 'warning'}
Sent: {'timestamp': 1757317744.4160204, 'temperature': 26.01, 'status': 'warning'}
Sent: {'timestamp': 1757317744.747456, 'temperature': 20.03, 'status': 'error'}
Sent: {'timestamp': 1757317745.0787747, 'temperature': 29.76, 'status': 'error'}
Sent: {'timestamp': 1757317745.4102488, 'temperature': 28.4, 'status': 'warning'}
Sent: {'timestamp': 1757317745.7417161, 'temperature': 22.89, 'status': 'warning'}
Sent: {'timestamp': 1757317746.0730014, 'temperature': 20.32, 'status': 'warning'}
Sent: {'timestamp': 1757317746.404432, 'temperature': 23.03, 'status': 'ok'}
Sent: {'timestamp': 1757317746.7356024, 'temperature': 24.72, 'status': 'warning'}
Sent: {'timestamp': 1757317747.067017, 'temperature': 27.09, 'status': 'warning'}
Sent: {'timestamp': 1757317747.3982353, 'temperature': 26.94, 'status': 'ok'}
Sent: {'timestamp': 1757317747.7294152, 'temperature': 23.04, 'status': 'error'}
Sent: {'timestamp': 1757317748.061004, 'temperature': 24.08, 'status': 'warning'}
Sent: {'timestamp': 1757317748.3922956, 'temperature': 23.02, 'status': 'ok'}
Sent: {'timestamp': 1757317748.7237852, 'temperature': 25.32, 'status': 'error'}
Sent: {'timestamp': 1757317749.055117, 'temperature': 26.89, 'status': 'warning'}
Sent: {'timestamp': 1757317749.386262, 'temperature': 29.49, 'status': 'warning'}
Sent: {'timestamp': 1757317749.7174492, 'temperature': 21.28, 'status': 'error'}
Sent: {'timestamp': 1757317750.048782, 'temperature': 21.99, 'status': 'error'}
Sent: {'timestamp': 1757317750.3799343, 'temperature': 25.06, 'status': 'ok'}
Sent: {'timestamp': 1757317750.7112143, 'temperature': 21.65, 'status': 'warning'}
Sent: {'timestamp': 1757317751.0425715, 'temperature': 24.39, 'status': 'ok'}
Sent: {'timestamp': 1757317751.3739522, 'temperature': 26.14, 'status': 'error'}
Sent: {'timestamp': 1757317751.705813, 'temperature': 23.79, 'status': 'error'}
Sent: {'timestamp': 1757317752.0378664, 'temperature': 22.22, 'status': 'warning'}
Sent: {'timestamp': 1757317752.3704243, 'temperature': 22.27, 'status': 'error'}
Sent: {'timestamp': 1757317752.7026432, 'temperature': 26.88, 'status': 'warning'}
Sent: {'timestamp': 1757317753.035744, 'temperature': 22.34, 'status': 'ok'}
Sent: {'timestamp': 1757317753.3695633, 'temperature': 24.06, 'status': 'ok'}
Sent: {'timestamp': 1757317753.7033315, 'temperature': 27.04, 'status': 'error'}
Sent: {'timestamp': 1757317754.0372632, 'temperature': 23.49, 'status': 'error'}
Sent: {'timestamp': 1757317754.3703766, 'temperature': 25.36, 'status': 'ok'}
Sent: {'timestamp': 1757317754.7029953, 'temperature': 22.17, 'status': 'ok'}
Sent: {'timestamp': 1757317755.0353134, 'temperature': 26.3, 'status': 'ok'}
Sent: {'timestamp': 1757317755.3681393, 'temperature': 23.48, 'status': 'ok'}
Sent: {'timestamp': 1757317755.7013314, 'temperature': 25.7, 'status': 'ok'}
Sent: {'timestamp': 1757317756.0327063, 'temperature': 25.6, 'status': 'warning'}
Sent: {'timestamp': 1757317756.363981, 'temperature': 20.33, 'status': 'warning'}
Sent: {'timestamp': 1757317756.6966913, 'temperature': 28.93, 'status': 'ok'}
Sent: {'timestamp': 1757317757.028928, 'temperature': 27.98, 'status': 'ok'}
Sent: {'timestamp': 1757317757.3619192, 'temperature': 28.55, 'status': 'ok'}
Sent: {'timestamp': 1757317757.6938596, 'temperature': 20.68, 'status': 'ok'}
Sent: {'timestamp': 1757317758.025184, 'temperature': 22.5, 'status': 'warning'}
Sent: {'timestamp': 1757317758.3576837, 'temperature': 20.42, 'status': 'warning'}
